station_ID,name,x,y
21,Omo_At_Kangaten,36.091077985892056,5.178405418616858
22,Kibish_At_Turkana,35.83856770977282,5.27226129831954
23,Omo_At_Chare,35.96171916035847,5.342363213127395
24,Kibish_at_Naruomoe,35.61895074344129,5.3902288000836505
